,pop_grid_pop,geometry,pop_grid_id
34,401.27301025390625,"POLYGON ((688776.7171281124 7818639.930885455, 689650.3022924535 7818630.640035063, 689640.4666097327 7817708.144284758, 688766.9268051052 7817717.438422576, 688776.7171281124 7818639.930885455))",34
35,506.97003173828125,"POLYGON ((689650.3022924535 7818630.640035063, 690523.890577492 7818621.306238125, 690514.0095341487 7817698.807185207, 689640.4666097327 7817708.144284758, 689650.3022924535 7818630.640035063))",35
36,389.117919921875,"POLYGON ((690523.890577492 7818621.306238125, 691397.4819976122 7818611.929493779, 691387.5555927337 7817689.427123059, 690514.0095341487 7817698.807185207, 690523.890577492 7818621.306238125))",36
37,232.0032501220703,"POLYGON ((691397.4819976122 7818611.929493779, 692271.0765671998 7818602.50980116, 692261.1047998684 7817680.004097449, 691387.5555927337 7817689.427123059, 691397.4819976122 7818611.929493779))",37
38,178.85159301757812,"POLYGON ((692271.0765671998 7818602.50980116, 693144.6743006381 7818593.047159394, 693134.6571699324 7817670.538107505, 692261.1047998684 7817680.004097449, 692271.0765671998 7818602.50980116))",38
39,143.67095947265625,"POLYGON ((693144.6743006381 7818593.047159394, 694018.2752123137 7818583.541567609, 694008.2127173078 7817661.029152352, 693134.6571699324 7817670.538107505, 693144.6743006381 7818593.047159394))",39
40,121.08209228515625,"POLYGON ((694018.2752123137 7818583.541567609, 694891.8793166095 7818573.993024927, 694881.7714563736 7817651.477231113, 694008.2127173078 7817661.029152352, 694018.2752123137 7818583.541567609))",40
41,91.25450897216797,"POLYGON ((694891.8793166095 7818573.993024927, 695765.4866279138 7818564.401530461, 695755.3334015139 7817641.882342904, 694881.7714563736 7817651.477231113, 694891.8793166095 7818573.993024927))",41
42,76.94187927246094,"POLYGON ((695765.4866279138 7818564.401530461, 696639.09716061 7818554.767083332, 696628.898567108 7817632.244486839, 695755.3334015139 7817641.882342904, 695765.4866279138 7818564.401530461))",42
43,,"POLYGON ((696639.09716061 7818554.767083332, 697512.7109290848 7818545.089682642, 697502.4669675378 7817622.563662025, 696628.898567108 7817632.244486839, 696639.09716061 7818554.767083332))",43
44,,"POLYGON ((697512.7109290848 7818545.089682642, 698386.3279477248 7818535.369327502, 698376.0386171861 7817612.839867571, 697502.4669675378 7817622.563662025, 697512.7109290848 7818545.089682642))",44
45,,"POLYGON ((698386.3279477248 7818535.369327502, 699259.948230914 7818525.606017012, 699249.6135304328 7817603.073102577, 698376.0386171861 7817612.839867571, 698386.3279477248 7818535.369327502))",45
46,,"POLYGON ((699259.948230914 7818525.606017012, 700133.5717930415 7818515.7997502675, 700123.1917216629 7817593.263366139, 699249.6135304328 7817603.073102577, 699259.948230914 7818525.606017012))",46
